Date,ml_ret,mom_ret,ret_dynamic
2025-07-23,0.22801039343367815,-0.04795435202649986,-0.6158423062655746
2025-07-24,0.2328739731517805,-0.021034322004886127,-0.745539147439917
2025-07-25,0.22216297244721867,-0.03536870953222859,-0.7404529005018392
2025-07-28,0.2383311365825642,-0.013039600765546458,-0.7433584161054891
2025-07-29,0.24606628227306213,0.004435374440448015,-0.7752590660127826
2025-07-30,0.22924578273572202,3.2959652205814e-05,-0.8290714652365813
2025-07-31,0.23676438642818837,0.0003393546477708447,-0.8173471310162316
2025-08-01,0.23641272812728145,0.04730799787943166,-0.7703730105242704
2025-08-04,0.2373535169832828,0.05526302362161753,-0.7467139122816024
2025-08-05,0.1933848819202386,0.07289692507860576,-0.6644673181129125
2025-08-06,0.22895707895731385,0.08977415284021309,-0.598131321825042
2025-08-07,0.2359087517610196,0.11861109783860334,-0.5464210294652049
2025-08-08,0.20421292791362639,0.13589114631808372,-0.4456646091562903
2025-08-11,0.21208270348571898,0.14440862291942447,-0.42017930858386826
2025-08-12,0.20547125685309117,0.17490308151951395,-0.3547591868368834
2025-08-13,0.1944538410330365,0.17595065712553784,-0.34598102440761286
2025-08-14,0.23230529576743636,0.2070959020330699,-0.2930004355937863
2025-08-15,0.22209385630323067,0.20538390052054592,-0.2825770545934401
2025-08-18,0.2320541052775327,0.17680794962078605,-0.3261700827162773
2025-08-19,0.23668703557877563,0.2150685877409263,-0.289420726180182
2025-08-20,0.23865914174972755,0.19608362030501433,-0.3475300276660325
2025-08-21,0.20388107662023344,0.19298238131023246,-0.29770832702920186
2025-08-22,0.19890112787562753,0.1929961877355374,-0.30885829517768965
2025-08-25,0.211930502001115,0.2019585598749067,-0.28965052690726106
2025-08-26,0.2116991625119135,0.18033237527303428,-0.3090466129027434
2025-08-27,0.2196781781140227,0.1938114168726046,-0.3039337484917062
2025-08-28,0.22350134696981855,0.17343221567661657,-0.3515348126050414
2025-08-29,0.2131659647078019,0.16319510505702758,-0.3617550535737599
2025-09-02,0.22004163272416882,0.16297411978180112,-0.358250218240658
2025-09-03,0.205194262160043,0.1742104548014462,-0.27024949157043604
2025-09-04,0.2080153737188812,0.1896560591324543,-0.16033563280685564
2025-09-05,0.21962335620674012,0.1831632459917448,-0.2674120838821245
2025-09-08,0.2030262587207012,0.1820886819532311,-0.15308736671055775
2025-09-09,0.19147767574007904,0.18858337656158863,-0.24443528796570915
2025-09-10,0.2161169551566222,0.1812840699516408,-0.26491726735439314
2025-09-11,0.2089398314372818,0.19102790734342862,-0.23984760194829616
2025-09-12,0.21975076319542053,0.18467498628807993,-0.2984005972238831
2025-09-15,0.18470294586876854,0.19855918673129733,-0.05901059451649111
2025-09-16,0.18466690457376264,0.19480593917830183,-0.11061522737973485
2025-09-17,0.16492471688726038,0.19099501616440775,-0.05096470391021908
2025-09-18,0.1712136039374174,0.18252777340602708,-0.051822249774877795
2025-09-19,0.17898809129596333,0.20847930647948845,-0.038431977259450065
2025-09-22,0.20070622354406434,0.20033946099757094,-0.12159081337766793
2025-09-23,0.1748775546336336,0.20100691645744237,0.003186523570876139
2025-09-24,0.18429036116506498,0.2115481132743168,0.017940111346699858
2025-09-25,0.18476231691465855,0.1825590226674896,-0.14255898440386158
2025-09-26,0.13899823897951707,0.195314330860872,0.12629049221118313
2025-09-29,0.14670872638211574,0.16037652894598223,0.148195360047436
2025-09-30,0.15658129703479126,0.1604357450532807,0.1399170175045971
2025-10-01,0.1561646723352692,0.16408487138728323,0.13245797924196198
2025-10-02,0.15071102174665946,0.17522085416727562,0.13883519942751574
2025-10-03,0.16890920812704854,0.14763796579879782,0.14795375525986917
2025-10-06,0.15940564333641952,0.1794412311508924,0.15342992575465395
2025-10-07,0.1938661705759289,0.15650710287955624,0.18383155081933777
2025-10-08,0.1937706953429785,0.15319560555457332,0.1793523672434381
2025-10-09,0.18510812554897838,0.175388277320074,0.17293171204027458
2025-10-10,0.19065173735467902,0.17229029601263843,0.17479018984359057
