date,close,return_1d,ema_50,ema_200,signal,signal_shifted,strategy_return,equity_curve
2024-05-03,402.1781311035156,1.2088901027739571,306.79684690819875,311.3252619055968,-1,-1.0,-1.2088901027739571,-1.572997977959941e-20
2024-05-03,501.9844970703125,0.2481645774546304,314.45126456161495,313.22236872315614,1,-1.0,-0.2481645774546304,-1.1826355994225242e-20
2024-05-03,181.19000244140625,-0.6390525932596138,309.22533271376363,311.9086138347805,-1,1.0,-0.6390525932596138,-4.268692527304222e-21
2024-05-06,184.75999450683597,0.01970303006416807,304.34433905859004,310.64345344345764,-1,-1.0,-0.01970303006416807,-4.184586350104058e-21
2024-05-06,408.9823303222656,1.213587045257969,308.4477896963812,311.621949730809,-1,-1.0,-1.213587045257969,8.937734341455542e-22
2024-05-06,180.4144287109375,-0.5588698695888,303.42687357930504,310.31640225797446,-1,-1.0,0.5588698695888,1.3932764767284142e-21
2024-05-06,507.1683654785156,1.8111297366969903,311.41673600672505,312.2751282601689,-1,-1.0,-1.8111297366969903,-1.130127981714829e-21
2024-05-07,404.8285827636719,-0.20178660516076496,315.07994568346805,313.1960581557262,1,-1.0,0.20178660516076496,-1.3581726705422513e-21
2024-05-07,507.7280578613281,0.25418036047550085,322.6347736120116,315.1316999438417,1,1.0,0.25418036047550085,-1.7033934895286545e-21
2024-05-07,181.09947204589844,-0.6433140354528906,317.0843696290268,313.7980459349069,1,1.0,-0.6433140354528906,-6.075765498157947e-22
2024-05-07,177.80999755859375,-0.018163909867561556,311.6226295478334,312.44493102568987,-1,1.0,-0.018163909867561556,-5.965405841272966e-22
2024-05-08,181.4370880126953,0.02039868682246815,306.51731419351427,311.1413703986949,-1,-1.0,-0.02039868682246815,-5.843719395747916e-22
2024-05-08,507.777099609375,1.7986400419623432,314.40985479805784,313.09794481870165,1,-1.0,-1.7986400419623432,4.667028303436274e-22
2024-05-08,406.015380859375,-0.20040627832228686,318.0022283690899,314.02249642109643,1,1.0,-0.20040627832228686,3.731726530319834e-22
2024-05-08,174.72000122070312,-0.5696714719257937,312.3833175005257,312.6364019414906,-1,1.0,-0.5696714719257937,1.605868384967999e-22
2024-05-09,183.2540435791016,0.04884410656349769,307.31942440556793,311.3490152911186,-1,-1.0,-0.04884410656349769,1.5274311784456701e-22
2024-05-09,510.7028198242188,1.786857031090689,315.2952438337503,313.3326352367216,1,-1.0,-1.786857031090689,-1.2018699622671124e-22
2024-05-09,171.97000122070312,-0.6632679622174511,309.67464608421903,311.92604186342794,-1,1.0,-0.6632679622174511,-4.0470812154383993e-23
2024-05-09,407.7757873535156,1.371203026452176,313.52174966340715,312.8797706742746,1,-1.0,-1.371203026452176,1.5022887954684844e-23
2024-05-10,410.1690673828125,0.005869107738910584,317.3118405543642,313.84782337784213,1,1.0,0.005869107738910584,1.5111058902640473e-23
2024-05-10,181.9913787841797,-0.5563015515884175,312.0051557790629,312.53581895402465,-1,1.0,-0.5563015515884175,6.704753388957608e-24
2024-05-10,511.3607177734375,1.8098073721384957,319.82302095531287,314.5141761562079,1,-1.0,-1.8098073721384957,-5.429558722748434e-24
2024-05-10,168.47000122070312,-0.6705456728192698,313.88760841670074,313.0610002862029,1,1.0,-0.6705456728192698,-1.78879161589135e-24
2024-05-13,409.1602783203125,1.428683298840216,317.6237915501757,314.01721200793537,1,1.0,1.428683298840216,-4.344408322620725e-24
2024-05-13,185.2026824951172,-0.5473590856487525,312.43080688134995,312.7354753958676,-1,1.0,-0.5473590856487525,-1.9664569554662143e-24
2024-05-13,511.4294128417969,1.7614579116870002,320.2346737817596,314.7125294998072,1,-1.0,-1.7614579116870002,1.4973742067316798e-24
2024-05-13,171.88999938964844,-0.6639027887846176,314.41723557030434,313.2914097972186,1,1.0,-0.6639027887846176,5.03263295028363e-25
2024-05-14,513.7759399414062,1.9889809864781864,322.23522397701424,315.2862807439269,1,1.0,1.9889809864781864,1.5042444200321393e-24
2024-05-14,411.9690246582031,-0.19815430690431657,325.75419655274715,316.2482980963078,1,1.0,-0.19815430690431657,1.2061719095659851e-24
2024-05-14,186.3460235595703,-0.5476698188312208,320.2872093765441,314.9557381506686,1,1.0,-0.5476698188312208,5.455879583746744e-25
2024-05-14,177.5500030517578,-0.04720261983481833,314.68967187361136,313.5885169059033,1,1.0,-0.04720261983481833,5.198347773890599e-25
2024-05-15,520.1380004882812,1.9295296623377425,322.7464690741867,315.64373564801656,1,1.0,1.9295296623377425,1.5228713998759881e-24
2024-05-15,419.1718444824219,-0.19411416953015748,326.52785634509786,316.6738660841798,1,1.0,-0.19411416953015748,1.2272604827878323e-24
2024-05-15,188.62283325195312,-0.5500107277365975,321.11981622379807,315.3997264540084,1,1.0,-0.5500107277365975,5.522540515273287e-25
2024-05-15,173.99000549316406,-0.07757718143933956,315.3500197245575,313.9926645539005,1,1.0,-0.07757718143933956,5.094117387713826e-25
2024-05-16,519.0678100585938,1.9833196946418141,323.33895267883344,316.03321326539,1,1.0,1.9833196946418141,1.5197380729583968e-24
2024-05-16,174.83999633789062,-0.6631654035372484,317.5154641948749,314.6283056342706,1,1.0,-0.6631654035372484,5.119003605340214e-25
2024-05-16,417.1011657714844,1.3856164179127926,321.4207858253302,315.64793608339716,1,1.0,1.3856164179127926,1.2211979044254392e-24
2024-05-16,188.7421112060547,-0.54749080871795,316.2177005461429,314.3851915572545,1,1.0,-0.54749080871795,5.526032761268897e-25
2024-05-17,519.81396484375,1.7540963779739411,324.20186777350006,316.42925895314,1,1.0,1.7540963779739411,1.5219226812376006e-24
2024-05-17,416.3283386230469,-0.1990820432302347,327.81467055191365,317.4232796463729,1,1.0,-0.1990820432302347,1.218935204218382e-24
2024-05-17,177.4600067138672,-0.5737498741959444,321.91840922493145,316.03061026395994,1,1.0,-0.5737498741959444,5.195712841450775e-25
2024-05-17,188.7719268798828,0.06374349001493473,316.6969785447335,314.7643547078995,1,1.0,0.06374349001493473,5.52690571108026e-25
2024-05-20,189.93516540527344,0.0061621372659441676,311.7259270490684,313.5222732223012,-1,1.0,0.0061621372659441676,5.560963262727869e-25
2024-05-20,421.4110107421875,1.2187097889061427,316.0273028801711,314.5957929986185,1,-1.0,-1.2187097889061427,-1.2162371013060266e-25
2024-05-20,520.412841796875,0.23492938848542622,324.04242205337516,316.643723832432,1,1.0,0.23492938848542622,-1.5019669397691388e-25
2024-05-20,174.9499969482422,-0.6638245967486562,318.1956602845464,315.2338360027386,1,1.0,-0.6638245967486562,-5.0492434164707694e-26
2024-05-21,191.2375946044922,0.0930985878271755,313.21691261081884,314.0000425559899,-1,1.0,0.0930985878271755,-5.519320848139862e-26
2024-05-21,521.6892700195312,1.7279639816557113,321.3922991758664,316.06660203323906,1,-1.0,-1.7279639816557113,4.0178667806472716e-26
2024-05-21,425.0768127441406,-0.18519157442470224,325.458358531485,317.15128074678034,1,1.0,-0.18519157442470224,3.273791705710493e-26
2024-05-21,186.6000061035156,-0.5610205014503282,320.0129329460744,315.85226308863844,1,1.0,-0.5610205014503282,1.437127441328867e-26
2024-05-22,189.7959747314453,0.017127376867055233,314.90638556510856,314.5979716621987,1,1.0,0.017127376867055233,1.4617416646224933e-26
2024-05-22,520.18701171875,1.7407694628655666,322.95660619858467,316.6436337523137,1,1.0,1.7407694628655666,4.00629691699561e-26
2024-05-22,426.5431213378906,-0.18001966268140868,327.01882247855747,317.73716099197117,1,1.0,-0.18001966268140868,3.285084697396493e-26
2024-05-22,180.11000061035156,-0.5777449181564095,321.25769220921603,316.36773651056205,1,1.0,-0.5777449181564095,1.3871437077622827e-26
2024-05-23,173.74000549316406,-0.03536724832380789,315.4726848870179,314.9485551074039,1,1.0,-0.03536724832380789,1.3380842517890466e-26
2024-05-23,516.3875122070312,1.9721854258105735,323.3516977230969,316.9529228397385,1,1.0,1.9721854258105735,3.97703451167405e-26
2024-05-23,185.7992401123047,-0.6401941648081264,317.95748369914423,315.64791107130634,1,1.0,-0.6401941648081264,1.4309602240597867e-26
2024-05-23,423.0556335449219,1.2769502894048959,322.07897977152766,316.71664462825777,1,1.0,1.2769502894048959,3.258225296299826e-26
2024-05-24,188.88128662109372,-0.5535308558867412,316.85554082445185,315.4446510162462,1,1.0,-0.5535308558867412,1.4546970593671522e-26
2024-05-24,426.18646240234375,1.256372084426221,321.1430279451535,316.5465595872522,1,1.0,1.256372084426221,3.2823378360529555e-26
2024-05-24,519.8042602539062,0.2196639408109169,328.93366450628105,318.56902427050255,1,1.0,0.2196639408109169,4.003349100193125e-26
2024-05-24,179.24000549316406,-0.6551778829099792,323.0633249371392,317.18266587470816,1,1.0,-0.6551778829099792,1.380443312179023e-26
2024-05-28,188.8912353515625,0.05384528878943007,317.8016743651558,315.9061342277117,1,1.0,0.05384528878943007,1.45477368098074e-26
2024-05-28,520.1673583984375,1.7537929826670209,325.73758354293153,317.93858421946015,1,1.0,1.7537929826670209,4.0061455540534327e-26
2024-05-28,426.344970703125,-0.1803696179325549,329.68297127470385,319.0172547317354,1,1.0,-0.1803696179325549,3.2835586110866116e-26
2024-05-28,176.75,-0.5854296118270019,323.68559985216643,317.60166015729027,1,1.0,-0.5854296118270019,1.361266167986967e-26
2024-05-29,176.19000244140625,-0.0031683030189180172,317.90145877723467,316.19457898598796,1,1.0,-0.0031683030189180172,1.356953264277383e-26
2024-05-29,189.18951416015625,0.07378121084408917,312.8539315373493,314.93084699767127,-1,1.0,0.07378121084408917,1.4570709191746077e-26
2024-05-29,516.5249633789062,1.730198688187591,320.84103082525354,316.9367586034547,1,-1.0,-1.730198688187591,-1.063951273777586e-26
2024-05-29,425.2055969238281,-0.1767956496385038,324.9337589075506,318.01406047728926,1,1.0,-0.1767956496385038,-8.758493171463642e-27
2024-05-30,190.1837158203125,-0.5527252764399,319.6494434923648,316.7421167493592,1,1.0,-0.5527252764399,-3.9174526120694244e-27
2024-05-30,178.7899932861328,-0.059909033142167556,314.12554348427733,315.3694588044515,-1,1.0,-0.059909033142167556,-3.682761813700086e-27
2024-05-30,513.0985107421875,1.8698390850154145,321.9284049453719,317.3369120575633,1,-1.0,-1.8698390850154145,3.203410166358591e-27
2024-05-30,410.8395690917969,-0.1992968981774571,325.4151172648395,318.2672867544214,1,1.0,-0.1992968981774571,2.5649804566131924e-27
2024-05-31,191.13818359375,-0.534761989902091,320.1493551600909,317.0023205538177,1,1.0,-0.534761989902091,1.1933264035747477e-27
2024-05-31,517.7718505859375,1.7088875746900634,327.8992569414967,319.00002732030646,1,1.0,1.7088875746900634,3.232587067193214e-27
2024-05-31,411.2953186035156,-0.20564372486052984,331.1696907321641,319.91838842760205,1,1.0,-0.20564372486052984,2.5678258217596255e-27
2024-05-31,178.0800018310547,-0.5670264314320534,325.16617352035587,318.5070611977857,1,1.0,-0.5670264314320534,1.1118007095081848e-27
2024-06-03,409.7001647949219,1.3006522943750096,328.4812320017114,319.41445526342886,1,1.0,1.3006522943750096,2.557866853217769e-27
2024-06-03,176.2899932861328,-0.5697097330327511,322.51294813051226,317.9903312636548,1,1.0,-0.5697097330327511,1.1006252111377507e-27
2024-06-03,518.1940307617188,1.9394409807518014,330.1867160768341,319.98240787557586,1,1.0,1.9394409807518014,3.235222850066909e-27
2024-06-03,192.90786743164065,-0.6277304330424727,324.80323181623834,318.71798458757655,1,1.0,-0.6277304330424727,1.2043750094055056e-27
2024-06-04,193.2260284423828,0.00164928996923841,319.6433414878519,317.46930840702737,1,1.0,0.00164928996923841,1.2063613730277196e-27
2024-06-04,174.77000427246094,-0.09551520733877317,313.96203414607186,316.0494148335491,-1,1.0,-0.09551520733877317,1.0911355163574899e-27
2024-06-04,412.22662353515625,1.358680628584914,317.8155474554477,317.0064019848089,1,-1.0,-1.358680628584914,-3.913691728784292e-28
2024-06-04,518.7733154296875,0.25846630424015915,325.6962442387512,319.01403296435996,1,1.0,0.25846630424015915,-4.925249165858447e-28
2024-06-05,175.0,-0.6626657640340431,319.78658760193747,317.5810575119783,1,1.0,-0.6626657640340431,-1.6614551643068257e-28
2024-06-05,420.09326171875,1.400532924107143,323.7201826653419,318.601079444384,1,1.0,1.400532924107143,-3.988377823846378e-28
2024-06-05,524.9390258789062,0.24957735273161763,331.6111176933248,320.6541933392549,1,1.0,0.24957735273161763,-4.983786602815447e-28
2024-06-05,194.7372283935547,-0.6290288608900704,326.24351419137304,319.40128821541714,1,1.0,-0.6290288608900704,-1.8488409931272527e-28
2024-06-06,193.3552703857422,-0.007096527044226142,321.03221051272084,318.14709898328107,1,1.0,-0.007096527044226142,-1.8357206430190512e-28
2024-06-06,420.5985412597656,1.1752628745038858,324.93677250280103,319.16651631936554,1,1.0,1.1752628745038858,-3.9931749627197426e-28
2024-06-06,524.9291381835938,0.24805268370960087,332.77961037263606,321.21390559164644,1,1.0,0.24805268370960087,-4.983692728744361e-28
2024-06-06,177.94000244140625,-0.6610209083513063,326.7074688851369,319.78829461502716,1,1.0,-0.6610209083513063,-1.6893676342459627e-28
2024-06-07,524.2909545898438,1.9464479453544303,334.4558408735568,321.8231469530851,1,1.0,1.9464479453544303,-4.9776337948722915e-28
2024-06-07,419.9347534179688,-0.19904253593982657,337.80795509098476,322.79938184328296,1,1.0,-0.19904253593982657,-3.986872941361128e-28
2024-06-07,195.7513427734375,-0.5338529588700114,332.2371075491202,321.53522225054814,1,1.0,-0.5338529588700114,-1.8584690249767047e-28
2024-06-07,177.47999572753906,-0.09333957451850372,326.16820120317584,320.10183691201075,1,1.0,-0.09333957451850372,-1.6850003169295603e-28
2024-06-10,173.7899932861328,-0.020791089307163446,320.1925852064291,318.6459976719523,1,1.0,-0.020791089307163446,-1.6499673248576791e-28
2024-06-10,423.9176330566406,1.4392522552129368,324.26023414173153,319.69347663100393,1,1.0,1.4392522552129368,-4.02468651818675e-28
2024-06-10,525.9110107421875,0.24059715787269287,332.1681077339063,321.74539239330426,1,1.0,0.24059715787269287,-4.993014655791026e-28
2024-06-10,192.0031280517578,-0.6349132759536732,326.67144186401816,320.4544245889108,1,1.0,-0.6349132759536732,-1.8228833637980437e-28
2024-06-11,205.9519805908203,0.07264909004660769,321.9373453435006,319.3150967879348,1,1.0,0.07264909004660769,-1.955314181439071e-28
2024-06-11,170.66000366210938,-0.17136022109361526,316.00490057168133,317.83594163245397,-1,1.0,-0.17136022109361526,-1.6202511110001905e-28
2024-06-11,428.6831970214844,1.5119136752758804,320.42365729520304,318.938899397519,1,-1.0,-1.5119136752758804,8.294287011019359e-29
2024-06-11,527.177490234375,0.22976009766007777,328.531650743798,321.0109251769902,1,1.0,0.22976009766007777,1.0199983204691883e-28
2024-06-12,177.2899932861328,-0.6636996143228491,322.6006053533014,319.5808661532006,1,1.0,-0.6636996143228491,3.430258285638342e-29
2024-06-12,436.9857482910156,1.4648077434678068,327.0862972332117,320.74907393566644,1,1.0,1.4648077434678068,8.454927184535989e-29
2024-06-12,531.5072021484375,0.21630328729731074,335.10280330831864,322.8461697387786,1,1.0,0.21630328729731074,1.028375572841052e-28
2024-06-12,211.83778381347656,-0.6014394857544842,330.2688809751876,321.7416086847955,1,1.0,-0.6014394857544842,4.098698971490565e-29
2024-06-13,182.47000122070312,-0.13863335456073222,324.47284647501175,320.3558215458493,1,1.0,-0.13863335456073222,3.5304825837382055e-29
2024-06-13,213.00099182128903,0.16732060281874905,320.10140119447357,319.28761428490844,1,1.0,0.16732060281874905,4.121205057890377e-29
2024-06-13,437.5009765625,1.053985630872413,324.7053061108668,320.46386664587953,1,1.0,1.053985630872413,8.464895970785545e-29
2024-06-13,532.577392578125,0.21731703723875606,332.8571526389946,322.5744489934641,1,1.0,0.21731703723875606,1.0304462083690943e-28
2024-06-14,532.9013671875,0.0006083146109652215,340.7020237977595,324.66725414962366,1,1.0,0.0006083146109652215,1.0310730438534588e-28
2024-06-14,211.26112365722656,-0.6035643053944448,335.62591006675825,323.5388349407441,1,1.0,-0.6035643053944448,4.0875415832911e-29
2024-06-14,438.4818420410156,1.0755443995103287,339.659476026533,324.68254645417966,1,1.0,1.0755443995103287,8.483874040965425e-29
2024-06-14,178.00999450683594,-0.594031092192445,333.3202806728194,323.2231180765942,1,1.0,-0.594031092192445,3.4441890783876013e-29
2024-06-17,215.41693115234372,0.21013953036255661,328.69661990731055,322.15041969923845,1,1.0,0.21013953036255661,4.167949353799819e-29
2024-06-17,187.44000244140625,-0.12987339742182136,323.1571447125692,320.81001753746904,1,1.0,-0.12987339742182136,3.6266436109397515e-29
2024-06-17,537.1427001953125,1.8656780473699754,331.5487351236572,322.96258154401477,1,1.0,1.8656780473699754,1.0392792981504624e-28
2024-06-17,444.2282409667969,-0.1729790969787557,335.96753927436856,324.1692050208584,1,1.0,-0.1729790969787557,8.595057036476805e-29
2024-06-18,213.0507049560547,-0.520402609945776,331.1472712618857,323.0635483037957,1,1.0,-0.520402609945776,4.1221669220614685e-29
2024-06-18,442.2170104980469,1.0756420899393957,335.50294731036263,324.24915489279323,1,1.0,1.0756420899393957,8.556143165186713e-29
2024-06-18,538.5075073242188,0.21774489569662792,343.46391044816096,326.38107879758354,1,1.0,0.21774489569662792,1.041919966625571e-28
2024-06-18,184.8600006103516,-0.6567178765456781,337.24414927805077,324.9729088653723,1,1.0,-0.6567178765456781,3.5767249861268215e-29
2024-06-20,181.57000732421875,-0.017797215597047944,331.1392809661358,323.5460143226743,1,1.0,-0.017797215597047944,3.5130692404173745e-29
2024-06-20,537.0445556640625,1.957782309856352,339.21399762095643,325.67037791811106,1,1.0,1.957782309856352,1.0390894052607002e-28
2024-06-20,208.46734619140625,-0.6118248588636492,334.08667795705253,324.5041785974473,1,1.0,-0.6118248588636492,4.0334867654035906e-29
2024-06-20,441.58294677734375,1.118235564681196,338.30221791078947,325.669141464909,1,1.0,1.118235564681196,8.543875116148805e-29
2024-06-21,445.625244140625,0.009154106590351319,342.5109640374497,326.8627345263589,1,1.0,0.009154106590351319,8.62208665965668e-29
2024-06-21,183.00999450683597,-0.589318610394783,336.25602405585704,325.431363978901,1,1.0,-0.589318610394783,3.54093053068441e-29
2024-06-21,206.2900390625,0.12720641087607087,331.15931876199994,324.24587815883734,1,1.0,0.12720641087607087,3.991359594654274e-29
2024-06-21,536.3245239257812,1.5998566211104852,339.20501308214824,326.3561134401005,1,1.0,1.5998566211104852,1.0376962669394777e-28
2024-06-24,182.5800018310547,-0.6595717822213163,333.0628557781838,324.92550536438864,1,1.0,-0.6595717822213163,3.532610907497996e-29
2024-06-24,206.93626403808597,0.13340049273068066,328.11671492563096,323.75148306263435,1,1.0,0.13340049273068066,4.0038629431840055e-29
2024-06-24,443.5347290039063,1.1433397914358556,332.64291155615155,324.94335615657735,1,1.0,1.1433397914358556,8.581638765581758e-29
2024-06-24,534.5811157226562,0.20527453830554054,340.56205681758314,327.02930401295623,1,1.0,0.20527453830554054,1.0343230701091482e-28
2024-06-25,187.3500061035156,-0.6495386750610288,334.553741103306,325.6394602526633,1,1.0,-0.6495386750610288,3.624902335653965e-29
2024-06-25,536.6397705078125,1.8643701789436053,342.47868343289446,327.7389658273414,1,1.0,1.8643701789436053,1.038306215183024e-28
2024-06-25,207.86090087890625,-0.6126621389200968,337.1995547052871,326.5461492606903,1,1.0,-0.6126621389200968,4.0217530853496225e-29
2024-06-25,446.784423828125,1.149439466195755,341.49700055324155,327.7425500026548,1,1.0,1.149439466195755,8.644514804945023e-29
2024-06-26,212.0167236328125,-0.5254607987086544,336.4193426347934,326.5910492427559,1,1.0,-0.5254607987086544,4.1021611510898236e-29
2024-06-26,537.3095092773438,1.5342789006017248,344.29738838548167,328.6877503376274,1,1.0,1.5342789006017248,1.0396020452075024e-28
2024-06-26,196.3699951171875,-0.6345309514784208,338.4963141396662,327.37115575831956,1,1.0,-0.6345309514784208,3.7994237030307376e-29
2024-06-26,447.9832153320313,1.2813221289978078,342.78991810799425,328.5712757540779,1,1.0,1.2813221289978078,8.667709371162817e-29
2024-06-27,448.6668395996094,0.001526004198776576,346.94195424492034,329.76625648885926,1,1.0,0.001526004198776576,8.680936332056986e-29
2024-06-27,212.86181640625,-0.525568199788939,341.683909623796,328.6030282293308,1,1.0,-0.525568199788939,4.118512251535401e-29
2024-06-27,538.1565551757812,1.5281967628646997,349.3887192532856,330.68813795019105,1,1.0,1.5281967628646997,1.0412409342150407e-28
2024-06-27,197.4199981689453,-0.6331550804868281,343.42916156370364,329.36208680808915,1,1.0,-0.6331550804868281,3.8197394670593653e-29
2024-06-28,197.8800048828125,0.002330091774560339,337.7213514977864,328.0538073859471,1,1.0,0.002330091774560339,3.828639810572524e-29
2024-06-28,442.82135009765625,1.2378276691467724,341.8429200703303,329.1957729850686,1,1.0,1.2378276691467724,8.567836103296053e-29
2024-06-28,209.40191650390625,-0.5271187433538911,336.6491552245882,328.0037943136142,1,1.0,-0.5271187433538911,4.0515691032645383e-29
2024-06-28,536.0389404296875,1.5598568980608545,344.4683624875333,330.0737957675055,1,1.0,1.5598568980608545,1.037143711696196e-28
2024-07-01,209.8600006103516,-0.6084985907140845,339.1896031982321,328.8776386017627,1,1.0,-0.6084985907140845,4.060432247610859e-29
2024-07-01,452.510986328125,1.156251715486769,343.63357900724753,330.1078211662042,1,1.0,1.156251715486769,8.755313999528713e-29
2024-07-01,215.4964599609375,-0.52377629168836,338.608593946608,328.96740961192296,1,1.0,-0.52377629168836,4.1694881002883796e-29
2024-07-01,537.14208984375,1.4925796458146756,346.39422123669203,331.03879946497597,1,1.0,1.4925796458146756,1.0392781172245314e-28
2024-07-02,455.0374450683594,-0.15285461021919577,350.65473981832605,332.2726168341639,1,1.0,-0.15285461021919577,8.80419665706836e-29
2024-07-02,540.7569580078125,0.188379030931346,358.10972876693336,334.3470878906181,1,1.0,0.188379030931346,1.0462722691455893e-28
2024-07-02,231.25999450683597,-0.5723402332929485,353.13522938418447,333.321345667894,1,1.0,-0.5723402332929485,4.4744855453486014e-29
2024-07-02,218.9961395263672,-0.05303059444683267,347.87487291917205,332.1837814276798,1,1.0,-0.05303059444683267,4.237200917035005e-29
2024-07-03,543.1701049804688,1.4802725114479514,355.5335094705955,334.28314783119015,1,1.0,1.4802725114479514,1.0509412960003975e-28
2024-07-03,456.5137023925781,-0.15953824003441175,359.49351703616344,335.49937225468653,1,1.0,-0.15953824003441175,8.832759712570102e-29
2024-07-03,246.38999938964844,-0.4602790713656042,355.0580849715942,334.61271182816876,1,1.0,-0.4602790713656042,4.767225274472815e-29
2024-07-03,220.26873779296875,-0.10601591647951081,349.7722282194913,333.4749608427439,1,1.0,-0.10601591647951081,4.261823517935292e-29
2024-07-05,251.5200042724609,0.14187790238697118,345.91919982941164,332.6594886380645,1,1.0,0.14187790238697118,4.8664820990034134e-29
2024-07-05,463.240966796875,0.8417658990458103,350.5200534359788,333.95880682869944,1,1.0,0.8417658990458103,8.962920778261364e-29
2024-07-05,546.3023071289062,0.1793048246712008,358.1977888749172,336.0716774784528,1,1.0,0.1793048246712008,1.0570015716949382e-28
2024-07-05,225.031005859375,-0.5880833690012655,352.97556208999396,334.96679517378533,1,1.0,-0.5880833690012655,4.3539652637294623e-29
2024-07-08,461.9331665039063,1.0527534183114962,357.2484093219121,336.2301421521945,1,1.0,1.0527534183114962,8.937617078330168e-29
2024-07-08,546.9326782226562,0.1840082459591721,364.68700810233344,338.3266847996618,1,1.0,0.1840082459591721,1.0582212319968442e-28
2024-07-08,226.50245666503903,-0.5858677572510489,359.26800608518465,337.21400591275017,1,1.0,-0.5858677572510489,4.3824353213141124e-29
2024-07-08,252.94000244140625,0.11672079043038419,355.0982804520953,336.3754586145279,1,1.0,0.11672079043038419,4.8939566360279304e-29
2024-07-09,227.35745239257807,-0.10114078359256129,350.08883621446716,335.2907023337125,1,1.0,-0.10114078359256129,4.39897802699205e-29
2024-07-09,547.464599609375,1.4079465786063965,357.82906222995376,337.4018853911818,1,1.0,1.4079465786063965,1.0592504089460225e-28
2024-07-09,455.2950744628906,-0.16835705032297765,361.6512587881082,338.5749519491093,1,1.0,-0.16835705032297765,8.809181345424622e-29
2024-07-09,262.3299865722656,-0.42382423776111566,357.7563069365065,337.81629557720044,1,1.0,-0.42382423776111566,5.075636776400593e-29
2024-07-10,231.6326141357422,-0.11701816036218582,352.81027976784907,336.75974153300683,1,1.0,-0.11701816036218582,4.4816950981595404e-29
2024-07-10,552.8818359375,1.3868911465701377,360.6562231470511,338.91021013404657,1,1.0,1.3868911465701377,1.0697318351423792e-28
2024-07-10,263.260009765625,-0.5238403712083879,356.8367637987599,338.15747182192297,1,1.0,-0.5238403712083879,5.093631135279653e-29
2024-07-10,461.9430847167969,0.7547028321090443,360.9585803053495,339.38916946266795,1,1.0,0.7547028321090443,8.937808978794013e-29
2024-07-11,548.1146850585938,0.1865415961246093,368.2980353937121,341.46604026461745,1,1.0,0.1865415961246093,1.0605082131555113e-28
2024-07-11,226.25390625,-0.5872142958077955,362.72767738807636,340.31965087143715,1,1.0,-0.5872142958077955,4.377626295690143e-29
2024-07-11,241.02999877929688,0.06530756871428323,357.95521940341837,339.33169413420194,1,1.0,0.06530756871428323,4.6635184258013804e-29
2024-07-11,450.4998168945313,0.8690611922835338,361.5844193050306,340.43784460942913,1,1.0,0.8690611922835338,8.716401309164557e-29
2024-07-12,551.5718383789062,0.22435529981144797,369.03490632753557,342.5386803683294,1,1.0,0.22435529981144797,1.067197213815907e-28
2024-07-12,248.22999572753903,-0.5499589020768394,364.2974588530259,341.60028549628174,1,1.0,-0.5499589020768394,4.802826058062487e-29
2024-07-12,449.36041259765625,0.8102583101636154,367.63326096065845,342.67252556694217,1,1.0,0.8102583101636154,8.694355783877976e-29
2024-07-12,229.20672607421875,-0.48992675000179975,362.2047693964843,341.5435126366663,1,1.0,-0.48992675000179975,4.434758311323289e-29
2024-07-15,233.04440307617188,0.016743300110270143,357.1396569917662,340.4639195067112,1,1.0,0.016743300110270143,4.5090108006462896e-29
2024-07-15,252.63999938964844,0.0840852475099847,353.0416312034478,339.59004965480017,1,1.0,0.0840852475099847,4.888152089843827e-29
2024-07-15,553.0886840820312,1.189236405233673,360.88661366927465,341.7144141764642,1,1.0,1.189236405233673,1.0701320509405167e-28
2024-07-15,449.7666015625,-0.18680925047493302,364.37210339057765,342.7895603196088,1,1.0,-0.18680925047493302,8.702214845951159e-29
2024-07-16,256.5599975585937,-0.429570811466885,360.14417767167635,341.93155471999677,1,1.0,-0.429570811466885,4.9639973530167456e-29
2024-07-16,556.3685913085938,1.1685710812400876,367.8392527162614,344.0652565765997,1,1.0,1.1685710812400876,1.0764781107104458e-28
2024-07-16,233.46197509765625,-0.5803825400198321,362.56955555474747,342.96472641263017,1,1.0,-0.5803825400198321,4.517090105405672e-29
2024-07-16,445.3676452636719,0.907666741349962,365.8165394649014,343.98366092856094,1,1.0,0.907666741349962,8.617102561763393e-29
2024-07-17,439.4230346679688,-0.013347648081134533,368.70306868855107,344.9333064384058,1,1.0,-0.013347648081134533,8.502084509289934e-29
2024-07-17,227.5563201904297,-0.4821474928769429,363.16790208078163,343.76537622698316,1,1.0,-0.4821474928769429,4.402825778907899e-29
2024-07-17,248.5,0.09203734614816961,358.6711216070255,342.8174620356699,1,1.0,0.09203734614816961,4.8080501791513294e-29
2024-07-17,548.5677490234375,1.207516092649648,366.118048172375,344.8647285728617,1,1.0,1.207516092649648,1.0613848144743582e-28
2024-07-18,436.3021240234375,-0.20465225161314293,368.87036487241664,345.77455340321563,1,1.0,-0.20465225161314293,8.441700223641829e-29
2024-07-18,544.35205078125,0.24764932556690522,375.7519996139395,347.7504488995145,1,1.0,0.24764932556690522,1.053228159066472e-28
2024-07-18,222.8834991455078,-0.5905526601293647,369.75715645831474,346.50799168803184,1,1.0,-0.5905526601293647,4.3124146800661335e-29
2024-07-18,249.22999572753903,0.11820747916754093,365.03060113553926,345.5400514297185,1,1.0,0.11820747916754093,4.8221743485218486e-29
